year,district,district_id,street,city,state,zip,gradespan,enrollment,hdphone,url,supername,chair,teacher_count,district_alt,type,e_pct_me,e_pct_in_need_of_support,m_pct_me,m_pct_in_need_of_support,sc_pct_me,p17_sci1nm,sc_pct_in_need_of_support,e_pct_abc,e_pct_ab,e_pct_cd,e_pct_f,m_pct_abc,m_pct_ab,m_pct_cd,m_pct_f,sc_pct_abc,sc_pct_ab,sc_pct_cd,sc_pct_f,act_avg_english_score,act_avg_reading_score,act_avg_math_score,act_avg_science_score,act_avg_writing_score,act_avg_composite_score,pct_act,pct_college,pct_career,pct_cte,pct_wbl,pct_car_rdy,pct_met_prog,gpercent_overall,gpercent_race_w,gpercent_race_b,gpercent_race_h,gpercent_race_i,gpercent_race_a,dropout_rate_curr_yr,tchreturn3yr_avg_pct_curr_yr,tchadvdegree_pct_curr_yr,tchinexperienced_pct_curr_yr,tchsalary_avg_curr_yr,prime_instruct_time_curr_yr,gifted_pct_curr_yr,pct78hs_credit_curr_yr,princ_super_yrs_curr_yr,tech_pct_class_wireless_curr_yr,tech_oneto_one_curr_yr,retained_pct_curr_yr,chronic_absenteeism_rate_x,studentsin_poverty_pct_curr_yr,expendfor_instruct_pct_curr_yr,admin_salary_curr_yr,total_ppe_curr_yr,chronic_absenteeism_rate_y,n_total_di,n_total_el,par_child_feels_safe,par_tch_stop_bully,par_num_responses,tch_i_feel_safe,tch_rules_enforced,tch_num_responses,ocr_firearm_num,ocr_rape,ocr_sex_assault,ocr_robw_weapon,ocr_robw_firearm,ocr_rob_no_weapon,ocr_phys_attachw_weapon,ocr_phys_attackw_firearm,ocr_phys_attach_no_weapon,ocr_threat_phys_attachw_weapon,ocr_threat_phys_attackw_firearm,ocr_threat_phys_attach_no_weapon,ocr_in_school_suspension,ocr_out_of_school_suspension,ocr_expelled,ocr_arrests_referrals,ocr_bully_harass,ocr_violent_all,ocr_nonviolent_all,total_actively_enrolled_students,gender_female,gender_male,black_or_african_american,white,gender_missing,schoolid,all_other_races,percent_female,percent_male,percent_gender_missing,percent_black_aa,percent_white,percent_all_other_races,pct_el,pct_non_el,pct_disabilities,pct_non_di
2019,Clover School District (York 2),4602999,604 Bethel Street,Clover,SC,29710,PK-12,8372,803-810-8000,https://www.clover.k12.sc.us/,Dr. Sheila Quinn,Mack McCarter,594,York 02,D,60,15.2,64.7,11.3,71.2,NA,12.3,71.8,50.3,36.2,13.4,80.3,60.3,28,11.7,67.7,57.2,18.5,21.4,19.9,21.2,19.8,20.7,5.9,20.5,31.8,50.2,76.3,14.4,1.1,71.8,56.9,87.734241908,88.351648352,87.951807229,90,-1,100,2,90.9,66,NA,52987,88.7,22.1,NA,1,100,100,1.2,9.8,35.72,55.3,89210,11179,NA,NA,NA,94.4,70.8,717,84.30000000000001,99.3,432,0,0,0,0,0,0,0,0,12,0,0,36,557,327,1,11,31,0,48,7977,3808,4169,791,6070,0,NA,1116,47.73724457816222,52.26275542183778,0,9.91600852450796,76.09376958756424,13.990221887927792,NA,NA,NA,NA
2019,Clover School District (York 2),4602999,604 Bethel Street,Clover,SC,29710,PK-12,8372,803-810-8000,https://www.clover.k12.sc.us/,Dr. Sheila Quinn,Mack McCarter,594,York 02,D,60,15.2,64.7,11.3,71.2,NA,12.3,71.8,50.3,36.2,13.4,80.3,60.3,28,11.7,67.7,57.2,18.5,21.4,19.9,21.2,19.8,20.7,5.9,20.5,31.8,50.2,76.3,14.4,1.1,71.8,56.9,87.734241908,88.351648352,87.951807229,90,-1,100,2,90.9,66,NA,52987,88.7,22.1,NA,1,100,100,1.2,9.8,35.72,55.3,89210,11179,NA,NA,NA,94.4,70.8,717,84.30000000000001,99.3,432,0,0,0,0,0,0,0,0,12,0,0,36,557,327,1,11,31,0,48,7977,3808,4169,791,6070,0,NA,1116,47.73724457816222,52.26275542183778,0,9.91600852450796,76.09376958756424,13.990221887927792,NA,NA,NA,NA
2021,Clover School District (York 2),4602999,604 Bethel Street,Clover,SC,29710,PK-12,8372,803-810-8000,https://www.clover.k12.sc.us/,Dr. Sheila Quinn,Mack McCarter,594,York 02,D,57.7,16.1,59.1,14.4,66.4,NA,14.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.4,23,20.8,22.9,6.4,22.1,10.5,47.5,73.3,24.4,1,69.2,42.3,91.428571429,91.596638655,94.252873563,83.333333333,-1,94.736842105,1.7,91.7,69.4504346654087,8.2,55889.7115044248,NA,23.3,24.1,3,100,100,0.9,5.5,33.9,NA,90629,NA,5.5,928,301,95.8,67.2,658,99.7,91,91,0,0,1,0,0,0,0,0,0,0,0,20,315,157,0,4,7,1,20,8325,4012,4313,845,6120,0,NA,1360,48.19219219219219,51.807807807807805,0,10.15015015015015,73.51351351351352,16.336336336336334,3.595317725752508,96.40468227424749,11.084567606306736,88.91543239369327
2017,Clover School District (York 2),4602999,604 Bethel Street,Clover,SC,29710,PK-12,8372,803-810-8000,https://www.clover.k12.sc.us/,Dr. Sheila Quinn,Mack McCarter,594,York 02,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,19.8,19.4,19.5,6.7,19.5,46.6,NA,NA,NA,NA,NA,NA,90.737240076,90.384615385,90.14084507,95.652173913,90,-1,1.5,NA,64.2,NA,52885,NA,17.7,28.288907997,10,NA,NA,1.1,NA,35.5,48.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7537,3628,3909,956,5918,NA,NA,663,48.13586307549423,51.86413692450578,NA,12.684091813718986,78.51930476316838,8.796603423112645,NA,NA,NA,NA
2020,Clover School District (York 2),4602999,604 Bethel Street,Clover,SC,29710,PK-12,8372,803-810-8000,https://www.clover.k12.sc.us/,Dr. Sheila Quinn,Mack McCarter,594,York 02,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,21.5,20.3,21.1,5.9,20.9,NA,NA,NA,NA,NA,NA,61.6,92.242833052,93.333333333,92.857142857,80.555555556,-1,100,1.4,90.8,66.7,5.4,56428,NA,23.1,28.3,2,100,100,1.1,11.1,34.8,55.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,0,0,0,0,3,0,0,33,495,252,0,20,15,2,36,8270,3958,4312,831,6172,0,NA,1266,47.85973397823458,52.14026602176541,0,10.048367593712213,74.63119709794438,15.308343409915356,NA,NA,NA,NA
2018,Rock Hill School District (York 3),4603999,386 E. Black St.,Rock Hill,SC,29730,PK-12,16652,803-981-1000,https://www.rock-hill.k12.sc.us/,Dr. William Cook,Helena Miller,1265,York 03,D,38.8,28.9,42.7,25.8,49.7,NA,24,57.4,30.200000000000003,43,26.9,67.3,41.6,40.400000000000006,17.9,59.2,43.099999999999994,30.900000000000002,28.8,17.2,18.5,18.2,18.7,6.5,18.3,32.7,43.8,64.9,8.6,2.6,61.6,37.2,83.244478294,84.518167457,82.109227872,79.381443299,76.19047619,93.75,2.1,89.5,64.5,5.9,51732,89.2,16.5,NA,4,100,53,1,11.6,60.06,56.5,84350,NA,11.6,NA,NA,83.3,66.4,1352,89.1,94.5,94.5,3,0,0,0,0,9,0,0,19,0,0,297,NA,NA,NA,NA,NA,0,325,17632,8603,9029,6979,7868,0,4603999,2785,48.791969147005446,51.208030852994554,0,39.581442831215966,44.62341197822142,15.795145190562613,NA,NA,NA,NA
2019,Rock Hill School District (York 3),4603999,386 E. Black St.,Rock Hill,SC,29730,PK-12,16652,803-981-1000,https://www.rock-hill.k12.sc.us/,Dr. William Cook,Helena Miller,1265,York 03,D,41.8,30.5,42.2,26.7,50,NA,26.3,55,32,39.5,28.5,59,36.9,38.5,24.7,55,40.7,30.7,32.4,16.9,18.4,18.1,18.4,5.6,18.1,19.7,39,67.2,12.3,0.6,65.1,45.2,82.444444444,83.38762215,82.446808511,81.415929204,59.090909091,93.75,2.7,87.9,64.1,NA,51962,86.1,16.6,NA,1,100,52,0.9,11.2,61.18,56.4,86245,10027,NA,NA,NA,85,65,1649,62,94.49999999999999,997,5,0,3,0,0,5,0,0,25,1,0,333,2985,1688,90,44,137,4,363,17556,8544,9012,7008,7640,0,NA,2908,48.66712235133288,51.33287764866712,0,39.91797676008203,43.517885623148786,16.564137616769194,NA,NA,NA,NA
2019,Rock Hill School District (York 3),4603999,386 E. Black St.,Rock Hill,SC,29730,PK-12,16652,803-981-1000,https://www.rock-hill.k12.sc.us/,Dr. William Cook,Helena Miller,1265,York 03,D,41.8,30.5,42.2,26.7,50,NA,26.3,55,32,39.5,28.5,59,36.9,38.5,24.7,55,40.7,30.7,32.4,16.9,18.4,18.1,18.4,5.6,18.1,19.7,39,67.2,12.3,0.6,65.1,45.2,82.444444444,83.38762215,82.446808511,81.415929204,59.090909091,93.75,2.7,87.9,64.1,NA,51962,86.1,16.6,NA,1,100,52,0.9,11.2,61.18,56.4,86245,10027,NA,NA,NA,85,65,1649,62,94.49999999999999,997,5,0,3,0,0,5,0,0,25,1,0,333,2985,1688,90,44,137,4,363,17556,8544,9012,7008,7640,0,NA,2908,48.66712235133288,51.33287764866712,0,39.91797676008203,43.517885623148786,16.564137616769194,NA,NA,NA,NA
2021,Rock Hill School District (York 3),4603999,386 E. Black St.,Rock Hill,SC,29730,PK-12,16652,803-981-1000,https://www.rock-hill.k12.sc.us/,Dr. William Cook,Helena Miller,1265,York 03,D,40.6,29.3,35,35.6,43.6,NA,35.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.2,17.3,17.2,17.4,5.2,16.9,14.2,30.9,52.7,13.2,0.2,46.8,36.6,81.939014855,85.689045936,78.300180832,80.701754386,78.260869565,86.956521739,3.3,87.6,65.6320430192559,17.4,54641.3168733392,NA,16,12.1,3,100,100,1,7.4,61.6,56.8,87114,NA,7.4,3080,1353,86.9,57.4,2634,98.1,81.8,81.8,1,0,4,0,0,0,0,0,3,0,0,60,960,548,11,34,17,4,63,16458,8012,8446,6661,6674,0,NA,3123,48.68149228338802,51.31850771661198,0,40.472718434803745,40.55170737635193,18.97557418884433,8.125150132116262,91.87484986788374,18.496276723516694,81.5037232764833
2017,Rock Hill School District (York 3),4603999,386 E. Black St.,Rock Hill,SC,29730,PK-12,16652,803-981-1000,https://www.rock-hill.k12.sc.us/,Dr. William Cook,Helena Miller,1265,York 03,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,17.8,17.7,18.1,6.2,17.7,31,NA,NA,NA,NA,NA,NA,84.455587393,85.365853659,82.384341637,89.887640449,65,100,2.7,NA,64.7,NA,51506,NA,14.3,21.716221302,3,NA,NA,1.1,NA,58.2,52.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17720,8649,9071,7499,8066,NA,NA,2155,48.809255079006775,51.190744920993225,NA,42.31941309255079,45.51918735891648,12.161399548532732,NA,NA,NA,NA
2020,Rock Hill School District (York 3),4603999,386 E. Black St.,Rock Hill,SC,29730,PK-12,16652,803-981-1000,https://www.rock-hill.k12.sc.us/,Dr. William Cook,Helena Miller,1265,York 03,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.4,17.5,17.2,17.1,5.4,17,NA,NA,NA,NA,NA,NA,40.7,85.098335855,85.214626391,85.661080074,78.761061947,88.888888889,96,3.1,87.3,63.3,12.4,54382,NA,16.4,33.7,2,100,50,1.4,11.8,61.8,55.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,0,0,0,1,0,0,16,0,0,232,2692,1530,28,66,101,0,249,17481,8471,9010,7005,7379,0,NA,3097,48.45832618271266,51.54167381728734,0,40.07207825639266,42.2115439620159,17.71637778159144,NA,NA,NA,NA
2018,Fort Mill School District - York 4,4604999,2233 Deerfield Dr.,Fort Mill,SC,29715,PK-12,16883,803-548-2527,http://www.fortmillschools.org,"James N. Epps, Jr. Ph.D.",Kristy Spears,1225,York 04,D,66.3,9.5,72.4,8.7,77.3,NA,7.7,80.9,56.8,33.3,9.9,86.3,75.7,15.5,8.9,86.1,76.1,14.899999999999999,8.4,20.7,22,21.7,21.8,6.4,21.7,59.3,67,78.8,0.4,0.4,76.9,74.3,94.384236453,95.320855615,87.919463087,97.402597403,-1,95,0.5,91.4,65.9,NA,51055,91.8,35.9,NA,8,100,2.5,0.3,5.8,21.47,60.7,93556,NA,5.8,NA,NA,92.8,70.5,1137,93.8,98.2,98.2,0,0,4,0,0,1,0,0,6,0,0,73,NA,NA,NA,NA,NA,4,80,15194,7484,7710,1581,10656,0,4604999,2957,49.25628537580624,50.74371462419376,0,10.405423193365802,70.13294721600631,19.46162959062788,NA,NA,NA,NA
2019,Fort Mill School District - York 4,4604999,2233 Deerfield Dr.,Fort Mill,SC,29715,PK-12,16883,803-548-2527,http://www.fortmillschools.org,"James N. Epps, Jr. Ph.D.",Kristy Spears,1225,York 04,D,69.7,9.8,73,8.4,75.8,NA,9.1,82.3,61.7,27.2,11.1,81.6,68.4,20.9,10.7,83.9,73.7,17.9,11.3,22.2,23.5,22.3,22.8,7,22.8,40.5,67.1,81.4,0.3,2.4,79.4,70.8,95.403377111,97.247706422,88.165680473,90.909090909,-1,95,0.6,89.4,66.7,NA,52102,89.6,36.3,NA,9,100,0,0.3,5.4,21.14,60.1,92670,8696,NA,NA,NA,94,69.5,1240,77.39999999999999,98.39999999999999,971,0,1,0,0,0,0,0,0,7,0,0,70,1008,296,5,0,41,1,77,16187,7987,8200,1688,11112,0,NA,3387,49.34206461975659,50.6579353802434,0,10.428121331933033,68.6476802372274,20.924198430839564,NA,NA,NA,NA
2019,Fort Mill School District - York 4,4604999,2233 Deerfield Dr.,Fort Mill,SC,29715,PK-12,16883,803-548-2527,http://www.fortmillschools.org,"James N. Epps, Jr. Ph.D.",Kristy Spears,1225,York 04,D,69.7,9.8,73,8.4,75.8,NA,9.1,82.3,61.7,27.2,11.1,81.6,68.4,20.9,10.7,83.9,73.7,17.9,11.3,22.2,23.5,22.3,22.8,7,22.8,40.5,67.1,81.4,0.3,2.4,79.4,70.8,95.403377111,97.247706422,88.165680473,90.909090909,-1,95,0.6,89.4,66.7,NA,52102,89.6,36.3,NA,9,100,0,0.3,5.4,21.14,60.1,92670,8696,NA,NA,NA,94,69.5,1240,77.39999999999999,98.39999999999999,971,0,1,0,0,0,0,0,0,7,0,0,70,1008,296,5,0,41,1,77,16187,7987,8200,1688,11112,0,NA,3387,49.34206461975659,50.6579353802434,0,10.428121331933033,68.6476802372274,20.924198430839564,NA,NA,NA,NA
2021,Fort Mill School District - York 4,4604999,2233 Deerfield Dr.,Fort Mill,SC,29715,PK-12,16883,803-548-2527,http://www.fortmillschools.org,"James N. Epps, Jr. Ph.D.",Kristy Spears,1225,York 04,D,67.7,10.4,64.9,12.1,71.5,NA,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,24,22.5,23.2,6.5,23.1,24.5,59.1,79.2,6.4,2.3,72.3,60.4,95.008605852,96.181384248,92.465753425,88.495575221,-1,98.214285714,0.8,90,68.8484967256218,18.2,55028.9486914063,NA,36.9,34.7,11,100,0,0.3,3.2,21,60.1,97740,NA,3.2,1916,1401,89.7,56.9,3471,99.4,88.3,88.3,0,0,2,0,0,0,0,0,6,0,0,10,439,180,1,0,7,2,16,16930,8259,8671,1830,10989,0,NA,4111,48.78322504430006,51.21677495569994,0,10.809214412285883,64.90844654459539,24.282339043118725,8.298288218918438,91.70171178108156,11.348693952496594,88.65130604750341
2017,Fort Mill School District - York 4,4604999,2233 Deerfield Dr.,Fort Mill,SC,29715,PK-12,16883,803-548-2527,http://www.fortmillschools.org,"James N. Epps, Jr. Ph.D.",Kristy Spears,1225,York 04,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,21.1,21,21,6.6,20.8,56.7,NA,NA,NA,NA,NA,NA,94.147843943,95.598349381,90.510948905,85.714285714,-1,93.333333333,0.8,NA,66.8,NA,51387,NA,27,23.955943093,7,NA,NA,0.5,NA,21.2,55.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14151,6938,7213,1808,10142,NA,NA,2201,49.02833721998445,50.97166278001555,NA,12.776482227404424,71.66984665394672,15.55367111864886,NA,NA,NA,NA
2020,Fort Mill School District - York 4,4604999,2233 Deerfield Dr.,Fort Mill,SC,29715,PK-12,16883,803-548-2527,http://www.fortmillschools.org,"James N. Epps, Jr. Ph.D.",Kristy Spears,1225,York 04,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22,23.8,22.5,23,6.7,23,NA,NA,NA,NA,NA,NA,69.3,95.675198588,96.441717791,94.936708861,88.775510204,90,100,0.5,89.5,67.3,14.2,54319,NA,36.8,31.8,10,100,0,0.3,5.4,20.1,59.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,13,0,0,36,1009,293,10,0,19,0,49,17052,8340,8712,1843,11301,0,NA,3908,48.909218859957775,51.09078114004222,0,10.808116349988271,66.2737508796622,22.91813277034952,NA,NA,NA,NA
2018,South Carolina Public Charter School District,4701999,1824 Barnwell 29201,Columbia,SC,29201,PK-12,15773,8039609686,sccharter.org,Chris Neeley,John Payne,1096,SC Public Charter School District ,D,44.1,22.3,40.5,29.2,47.4,NA,25.2,53.2,32.3,34.9,32.8,50.2,31.4,34.8,33.9,52.1,37.5,30.5,37.1,18.6,19.8,18.4,19.3,6.6,19.2,35.6,47.6,60.5,0,0.1,60.3,51.5,63.546146212,62.345132743,68.441064639,64.743589744,47.619047619,81.25,5.2,80.2,49.5,NA,43341,94.9,11.8,NA,2.5,100,77,2.1,10.2,53.5,NA,74776,NA,10.2,NA,NA,88.9,71,1435,88.5,77,77,1,0,0,0,0,0,0,0,14,0,0,99,NA,NA,NA,NA,NA,0,113,25304,13008,12292,5667,15930,4,4701999,3689,51.406892190957954,48.57730003161556,0.015807777426493835,22.39566866898514,62.9544736010117,14.578722731583941,NA,NA,NA,NA
2019,South Carolina Public Charter School District,4701999,1824 Barnwell 29201,Columbia,SC,29201,PK-12,15773,8039609686,sccharter.org,Chris Neeley,John Payne,1096,SC Public Charter School District ,D,49.1,22.1,42.4,27.6,48.6,NA,26.6,59.3,39.1,34.1,26.8,50.4,31.8,35,33.2,52,36.6,31.799999999999997,36.2,19.8,21.1,19.2,19.9,6.5,20.1,24.6,44.2,68.3,0,0.6,67.9,55.5,72.327898551,75.886524823,60.681818182,70.625,58.333333333,81.25,3.8,73.3,46.7,NA,44725,95.2,16.1,NA,3.5,100,95,1.7,3.8,50,0,75138,6799,NA,NA,NA,90.4,72.7,1238,74.9,88.2,932,1,0,0,0,1,0,0,0,2,0,0,77,633,784,19,2,77,1,79,19159,9816,9341,4473,11494,2,NA,3191,51.23440680620074,48.755154235607286,0.010438958191972441,23.346729996346365,59.99269272926562,16.65535779529203,NA,NA,NA,NA
2019,South Carolina Public Charter School District,4701999,1824 Barnwell 29201,Columbia,SC,29201,PK-12,15773,8039609686,sccharter.org,Chris Neeley,John Payne,1096,SC Public Charter School District ,D,49.1,22.1,42.4,27.6,48.6,NA,26.6,59.3,39.1,34.1,26.8,50.4,31.8,35,33.2,52,36.6,31.799999999999997,36.2,19.8,21.1,19.2,19.9,6.5,20.1,24.6,44.2,68.3,0,0.6,67.9,55.5,72.327898551,75.886524823,60.681818182,70.625,58.333333333,81.25,3.8,73.3,46.7,NA,44725,95.2,16.1,NA,3.5,100,95,1.7,3.8,50,0,75138,6799,NA,NA,NA,90.4,72.7,1238,74.9,88.2,932,1,0,0,0,1,0,0,0,2,0,0,77,633,784,19,2,77,1,79,19159,9816,9341,4473,11494,2,NA,3191,51.23440680620074,48.755154235607286,0.010438958191972441,23.346729996346365,59.99269272926562,16.65535779529203,NA,NA,NA,NA
2021,South Carolina Public Charter School District,4701999,1824 Barnwell 29201,Columbia,SC,29201,PK-12,15773,8039609686,sccharter.org,Chris Neeley,John Payne,1096,SC Public Charter School District ,D,49,22.4,37.8,31.1,47,NA,29.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.7,20.2,18.9,19.5,6.2,19.5,17.1,42,48.6,0.8,0.1,46.8,43.9,75.852066715,80.853517878,63.556851312,70.833333333,81.25,87.878787879,2.8,70.4,44.3079420670534,27.6,48552.1499487836,NA,15.6,29.6,1,100,100,2.1,3.9,49.6,NA,75110,NA,3.9,2816,1375,93.1,68.7,1914,97.6,81,81,0,0,0,0,0,0,0,0,0,0,0,26,241,354,7,3,16,0,26,15434,7800,7634,4210,8202,0,NA,3021,50.53777374627446,49.46222625372554,0,27.277439419463523,53.1424128547363,19.57366852403784,8.717428517086159,91.28257148291384,17.853293602992455,82.14670639700755
2017,South Carolina Public Charter School District,4701999,1824 Barnwell 29201,Columbia,SC,29201,PK-12,15773,8039609686,sccharter.org,Chris Neeley,John Payne,1096,SC Public Charter School District ,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.5,19,17.4,18.4,6.3,18.2,36.8,NA,NA,NA,NA,NA,NA,59.965487489,59.97764114,60.769230769,52.5,46.153846154,85.714285714,8.2,NA,53.2,NA,42166,NA,10.2,28.455284553,2,NA,NA,2.9,NA,51.7,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20679,10679,10000,4702,14001,NA,NA,1935,51.64176217418637,48.358237825813625,NA,22.73804342569757,67.70636877992166,9.357319019294936,NA,NA,NA,NA
2020,South Carolina Public Charter School District,4701999,1824 Barnwell 29201,Columbia,SC,29201,PK-12,15773,8039609686,sccharter.org,Chris Neeley,John Payne,1096,SC Public Charter School District ,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.7,21.3,19,20,6.3,20.1,NA,NA,NA,NA,NA,NA,48.3,71.248915872,76.497102382,54.274353877,67.934782609,83.333333333,87.5,3.5,74.3,47,13.1,46776,NA,14.9,45.7,5,100,100,1.5,5.2,47.9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,2,0,0,60,713,880,8,1,34,0,62,20733,10610,10123,4689,12395,0,NA,3649,51.17445618096754,48.82554381903246,0,22.616119230212707,59.78391935561665,17.599961414170647,NA,NA,NA,NA
2019,Charter Institute At Erskine,4801999,1201 Main Street Ste. 300,Columbia,SC,29201,PK-12,23750,8038492465,https://erskinecharters.org/,Cameron Runyan,Robert Gustafson,919,Charter Institute at Erskine Erskine,D,40.6,27,28.6,36.8,43,NA,32.7,52.7,30.200000000000003,37.2,32.5,43,26.3,33.099999999999994,40.6,42.7,30.799999999999997,28.299999999999997,43.4,19.3,20.6,18.7,19.8,6.2,19.7,19.5,40.7,61.8,6.6,0.2,57.3,54.6,58.944050433,57.142857143,61.290322581,67.857142857,41.666666667,NA,8.2,NA,54.8,NA,43209,96.3,NA,NA,NA,NA,NA,NA,NA,58.37,NA,78666,NA,NA,NA,NA,91.9,68.1,298,85.7,61.7,366,0,0,0,0,0,0,0,0,1,0,0,37,115,315,1,0,24,0,38,8195,4313,3882,1871,5187,0,NA,1137,52.62965222696766,47.370347773032336,0,22.830994508846857,63.29469188529592,13.87431360585723,NA,NA,NA,NA
2019,Charter Institute At Erskine,4801999,1201 Main Street Ste. 300,Columbia,SC,29201,PK-12,23750,8038492465,https://erskinecharters.org/,Cameron Runyan,Robert Gustafson,919,Charter Institute at Erskine Erskine,D,40.6,27,28.6,36.8,43,NA,32.7,52.7,30.200000000000003,37.2,32.5,43,26.3,33.099999999999994,40.6,42.7,30.799999999999997,28.299999999999997,43.4,19.3,20.6,18.7,19.8,6.2,19.7,19.5,40.7,61.8,6.6,0.2,57.3,54.6,58.944050433,57.142857143,61.290322581,67.857142857,41.666666667,NA,8.2,NA,54.8,NA,43209,96.3,NA,NA,NA,NA,NA,NA,NA,58.37,NA,78666,NA,NA,NA,NA,91.9,68.1,298,85.7,61.7,366,0,0,0,0,0,0,0,0,1,0,0,37,115,315,1,0,24,0,38,8195,4313,3882,1871,5187,0,NA,1137,52.62965222696766,47.370347773032336,0,22.830994508846857,63.29469188529592,13.87431360585723,NA,NA,NA,NA
2021,Charter Institute At Erskine,4801999,1201 Main Street Ste. 300,Columbia,SC,29201,PK-12,23750,8038492465,https://erskinecharters.org/,Cameron Runyan,Robert Gustafson,919,Charter Institute at Erskine Erskine,D,43.9,25.5,32.1,36.1,46.8,NA,29.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.2,21,19,19.9,6.2,19.9,8.8,26.5,50.3,8.8,0.3,46.1,33.7,80.394626364,80.983031012,76.904761905,81.218274112,91.666666667,81.25,2.5,NA,56.7783701447068,14.4,46123.2082328191,NA,6.8,15.6,3,100,100,0.9,12.2,55.2,NA,79200,NA,12.2,1475,514,87.5,67.8,3068,67.5,82,82,0,0,0,0,0,0,0,0,2,0,0,28,109,273,0,4,33,0,30,22248,11377,10871,5020,14032,0,NA,3196,51.137180870190576,48.862819129809424,0,22.563825961884216,63.07083782811939,14.365336209996403,2.1642105263157894,97.83578947368422,6.210526315789474,93.78947368421052
2020,Charter Institute At Erskine,4801999,1201 Main Street Ste. 300,Columbia,SC,29201,PK-12,23750,8038492465,https://erskinecharters.org/,Cameron Runyan,Robert Gustafson,919,Charter Institute at Erskine Erskine,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.7,19.7,17.7,18.7,6.1,18.5,NA,NA,NA,NA,NA,NA,31.2,68.054558507,69.418960245,65.845070423,58.510638298,66.666666667,78.947368421,9.5,NA,51.5,14.6,44912,NA,1.7,NA,NA,100,100,2.4,NA,52.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,0,0,7,0,0,32,157,263,0,0,23,0,41,9797,5066,4731,2368,6134,0,NA,1295,51.70970705317954,48.29029294682046,0,24.170664489129326,62.61100336837807,13.218332142492601,NA,NA,NA,NA
2021,Governor's School For Agriculture At John De La Howe,5205999,NA,NA,NA,NA,10-11,33,NA,NA,NA,NA,NA,John de la Howe,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,12.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,15,15,4,24,0,NA,2,50,50,0,13.333333333333334,80,6.666666666666667,NA,NA,NA,NA
